Reference Code,Date Time,Description,Dr.,Cr.,Status,Balance (NPR),Channel,Category
10H3K4X,2025-03-17 07:05:00,Vegetables from Asan,690.17,0.0,COMPLETE,3600.13,App,Groceries & Shopping
9SLNSEQ,2025-04-12 03:05:00,Purchased goods at Bhatbhateni,1389.95,0.0,COMPLETE,4448.87,App,Groceries & Shopping
EVYYQAG,2025-02-02 14:44:00,Vegetables from Asan,645.96,0.0,COMPLETE,3013.43,App,Groceries & Shopping
U4JA3UF,2025-02-28 14:14:00,Vegetables from Asan,1459.94,0.0,COMPLETE,8981.89,App,Groceries & Shopping
2INMLC4,2025-05-09 23:07:00,Bought rice at Saleways,1386.52,0.0,COMPLETE,2482.11,App,Groceries & Shopping
Q5RIA8Q,2025-01-19 19:16:00,Daraz Online Shopping,1398.75,0.0,COMPLETE,4326.68,App,Groceries & Shopping
TSF85XE,2025-05-20 02:53:00,Amazon order,711.76,0.0,COMPLETE,8611.95,App,Groceries & Shopping
SKNKKPH,2025-05-03 15:03:00,Shopping at Bigmart,257.19,0.0,COMPLETE,942.6,App,Groceries & Shopping
XV6WG02,2025-06-22 12:46:00,Amazon order,529.63,0.0,COMPLETE,8412.19,App,Groceries & Shopping
CH7APGU,2025-06-17 00:06:00,Purchased goods at Bhatbhateni,549.25,0.0,COMPLETE,5941.54,App,Groceries & Shopping
V9BVOWR,2025-05-17 17:25:00,Shopping at Bigmart,207.79,0.0,COMPLETE,2796.95,App,Groceries & Shopping
ZBDGM9V,2025-05-25 04:35:00,Purchased goods at Bhatbhateni,739.45,0.0,COMPLETE,5456.85,App,Groceries & Shopping
NOWVRPG,2025-04-01 20:46:00,Purchased goods at Bhatbhateni,320.88,0.0,COMPLETE,4939.85,App,Groceries & Shopping
U6F95TQ,2025-05-20 21:09:00,Shopping at Bigmart,899.5,0.0,COMPLETE,9249.02,App,Groceries & Shopping
I6PFVZP,2025-05-30 12:35:00,Daraz Online Shopping,446.8,0.0,COMPLETE,7290.19,App,Groceries & Shopping
AOWIRS8,2025-02-28 12:27:00,Amazon order,666.0,0.0,COMPLETE,6038.38,App,Groceries & Shopping
5SLG5PW,2025-05-30 07:49:00,Bought sugar from local store,1043.9,0.0,COMPLETE,1675.25,App,Groceries & Shopping
R9CWGNQ,2025-04-23 06:03:00,Purchased goods at Bhatbhateni,160.86,0.0,COMPLETE,2266.65,App,Groceries & Shopping
AHLCN40,2025-02-27 12:15:00,Purchased goods at Bhatbhateni,1127.13,0.0,COMPLETE,1213.09,App,Groceries & Shopping
WE76Q18,2025-03-03 20:06:00,Bought sugar from local store,403.98,0.0,COMPLETE,8727.23,App,Groceries & Shopping
RYYW298,2025-05-25 08:41:00,Amazon order,1180.56,0.0,COMPLETE,8531.19,App,Groceries & Shopping
O8XY759,2025-01-01 15:54:00,Amazon order,1290.34,0.0,COMPLETE,5256.13,App,Groceries & Shopping
IYPUFZS,2025-03-15 00:45:00,Vegetables from Asan,1459.19,0.0,COMPLETE,4252.28,App,Groceries & Shopping
259B7C8,2025-01-20 13:14:00,Amazon order,541.97,0.0,COMPLETE,5042.66,App,Groceries & Shopping
QM2F6EO,2025-03-11 10:16:00,Shopping at Bigmart,1323.96,0.0,COMPLETE,522.63,App,Groceries & Shopping
CFHJMDN,2025-03-13 20:31:00,Shopping at Bigmart,334.91,0.0,COMPLETE,2541.66,App,Groceries & Shopping
J15D4Q6,2025-05-27 12:34:00,Shopping at Bigmart,731.25,0.0,COMPLETE,6426.5,App,Groceries & Shopping
H8PUQND,2025-05-25 12:21:00,Bought sugar from local store,117.82,0.0,COMPLETE,6108.35,App,Groceries & Shopping
4E5B0OB,2025-04-17 21:35:00,Purchased goods at Bhatbhateni,1461.01,0.0,COMPLETE,7683.25,App,Groceries & Shopping
N7PAL6B,2025-02-01 20:31:00,Amazon order,932.23,0.0,COMPLETE,6144.14,App,Groceries & Shopping
DUXQZ09,2025-01-26 07:06:00,Amazon order,1304.3,0.0,COMPLETE,9923.15,App,Groceries & Shopping
92AZPB4,2025-05-06 16:00:00,Amazon order,298.18,0.0,COMPLETE,7863.3,App,Groceries & Shopping
ZOE8EXT,2025-04-09 01:21:00,Purchased goods at Bhatbhateni,595.33,0.0,COMPLETE,5283.46,App,Groceries & Shopping
OJW8ZF6,2025-03-25 14:02:00,Amazon order,131.53,0.0,COMPLETE,3826.05,App,Groceries & Shopping
X1FZB3D,2025-06-03 00:53:00,Daraz Online Shopping,324.31,0.0,COMPLETE,2440.71,App,Groceries & Shopping
7WOTX0P,2025-02-23 04:55:00,Bought sugar from local store,697.18,0.0,COMPLETE,9907.92,App,Groceries & Shopping
NOQY7K7,2025-01-09 15:59:00,Amazon order,1455.73,0.0,COMPLETE,1636.84,App,Groceries & Shopping
1LPC6Z4,2025-05-29 01:50:00,Bought rice at Saleways,1330.67,0.0,COMPLETE,5596.93,App,Groceries & Shopping
X7RPSWC,2025-06-28 23:12:00,Vegetables from Asan,1288.61,0.0,COMPLETE,6823.75,App,Groceries & Shopping
KMTYDM6,2025-01-05 02:22:00,Bought sugar from local store,1105.18,0.0,COMPLETE,1753.01,App,Groceries & Shopping
C8AC7VF,2025-05-25 07:40:00,Vegetables from Asan,859.47,0.0,COMPLETE,5656.93,App,Groceries & Shopping
UIZVYC2,2025-06-29 02:43:00,Bought sugar from local store,239.29,0.0,COMPLETE,9898.31,App,Groceries & Shopping
NUP78K0,2025-05-19 13:41:00,Shopping at Bigmart,388.68,0.0,COMPLETE,8819.35,App,Groceries & Shopping
PNPW4HO,2025-03-31 17:10:00,Shopping at Bigmart,1218.45,0.0,COMPLETE,7484.91,App,Groceries & Shopping
VM4C2RP,2025-03-04 19:22:00,Vegetables from Asan,766.13,0.0,COMPLETE,2905.15,App,Groceries & Shopping
2VBFYGC,2025-03-22 02:09:00,Bought sugar from local store,454.25,0.0,COMPLETE,2590.52,App,Groceries & Shopping
R9BV98V,2025-06-23 23:18:00,Shopping at Bigmart,841.74,0.0,COMPLETE,7031.83,App,Groceries & Shopping
C9WOSBH,2025-02-28 23:46:00,Amazon order,600.5,0.0,COMPLETE,7670.98,App,Groceries & Shopping
CPIDE31,2025-03-14 13:16:00,Vegetables from Asan,514.48,0.0,COMPLETE,4709.15,App,Groceries & Shopping
SC9K5HP,2025-03-22 22:20:00,Purchased goods at Bhatbhateni,476.51,0.0,COMPLETE,8505.85,App,Groceries & Shopping
CWCAHPU,2025-01-23 08:55:00,Shopping at Bigmart,911.53,0.0,COMPLETE,5434.09,App,Groceries & Shopping
HUWICXT,2025-04-19 01:48:00,Bought rice at Saleways,1090.55,0.0,COMPLETE,2165.85,App,Groceries & Shopping
BYEA09X,2025-03-25 22:16:00,Daraz Online Shopping,487.21,0.0,COMPLETE,3061.28,App,Groceries & Shopping
BQ4IFYN,2025-03-23 17:41:00,Vegetables from Asan,812.92,0.0,COMPLETE,4612.11,App,Groceries & Shopping
FFTTQS9,2025-06-28 16:41:00,Amazon order,1146.07,0.0,COMPLETE,9661.2,App,Groceries & Shopping
CPIH5VP,2025-06-04 15:13:00,Amazon order,1112.1,0.0,COMPLETE,961.23,App,Groceries & Shopping
YQ9PNQR,2025-06-10 09:20:00,Shopping at Bigmart,672.84,0.0,COMPLETE,7469.27,App,Groceries & Shopping
TWN6C08,2025-01-16 07:26:00,Purchased goods at Bhatbhateni,348.12,0.0,COMPLETE,8474.57,App,Groceries & Shopping
SV91SLB,2025-04-13 13:12:00,Bought rice at Saleways,1328.24,0.0,COMPLETE,4251.71,App,Groceries & Shopping
E50FHVX,2025-04-01 17:34:00,Purchased goods at Bhatbhateni,1433.48,0.0,COMPLETE,2560.71,App,Groceries & Shopping
0NLT2I1,2025-05-26 23:57:00,Shopping at Bigmart,486.24,0.0,COMPLETE,9490.45,App,Groceries & Shopping
N28PPF0,2025-05-28 13:54:00,Purchased goods at Bhatbhateni,132.18,0.0,COMPLETE,3794.46,App,Groceries & Shopping
RKTFCOP,2025-02-28 05:22:00,Shopping at Bigmart,1193.09,0.0,COMPLETE,6826.08,App,Groceries & Shopping
4AYK54B,2025-03-28 08:22:00,Amazon order,824.04,0.0,COMPLETE,3413.03,App,Groceries & Shopping
JXVTIJ9,2025-01-17 05:50:00,Daraz Online Shopping,578.92,0.0,COMPLETE,2216.57,App,Groceries & Shopping
8012NN0,2025-03-06 16:23:00,Daraz Online Shopping,769.06,0.0,COMPLETE,7821.25,App,Groceries & Shopping
VZF1GOL,2025-05-28 17:55:00,Purchased goods at Bhatbhateni,314.98,0.0,COMPLETE,8065.75,App,Groceries & Shopping
EV0MSH8,2025-01-09 09:56:00,Bought sugar from local store,453.92,0.0,COMPLETE,1873.76,App,Groceries & Shopping
9JGW5NS,2025-01-17 13:11:00,Bought rice at Saleways,1145.12,0.0,COMPLETE,6461.83,App,Groceries & Shopping
7HVC8QH,2025-04-19 19:55:00,Vegetables from Asan,424.62,0.0,COMPLETE,5404.82,App,Groceries & Shopping
69AZLC0,2025-03-08 19:38:00,Bought sugar from local store,1339.92,0.0,COMPLETE,8434.19,App,Groceries & Shopping
AI4D1NP,2025-02-09 09:31:00,Purchased goods at Bhatbhateni,1258.03,0.0,COMPLETE,3014.72,App,Groceries & Shopping
6NJOS4S,2025-02-28 00:51:00,Shopping at Bigmart,367.95,0.0,COMPLETE,9275.8,App,Groceries & Shopping
R2UJFBI,2025-03-04 06:00:00,Vegetables from Asan,1196.38,0.0,COMPLETE,1280.16,App,Groceries & Shopping
QOKYH49,2025-06-20 10:16:00,Bought sugar from local store,1329.06,0.0,COMPLETE,1730.28,App,Groceries & Shopping
DH6HW1P,2025-03-26 20:54:00,Bought sugar from local store,450.81,0.0,COMPLETE,2895.11,App,Groceries & Shopping
R4NO5IA,2025-03-11 00:47:00,Daraz Online Shopping,1276.38,0.0,COMPLETE,7905.96,App,Groceries & Shopping
HSE16SR,2025-04-30 12:31:00,Bought sugar from local store,247.58,0.0,COMPLETE,3810.81,App,Groceries & Shopping
W6FKX7G,2025-01-31 10:43:00,Shopping at Bigmart,195.33,0.0,COMPLETE,7049.8,App,Groceries & Shopping
1FMX26X,2025-05-26 20:56:00,Amazon order,1082.17,0.0,COMPLETE,4219.17,App,Groceries & Shopping
D0L387W,2025-01-26 00:16:00,Amazon order,1100.69,0.0,COMPLETE,3648.89,App,Groceries & Shopping
NQGAY8B,2025-03-03 05:07:00,Shopping at Bigmart,505.21,0.0,COMPLETE,6283.54,App,Groceries & Shopping
YY6W4L1,2025-04-01 19:39:00,Shopping at Bigmart,366.99,0.0,COMPLETE,5925.36,App,Groceries & Shopping
SPZHL7L,2025-04-21 01:13:00,Bought rice at Saleways,402.02,0.0,COMPLETE,5915.83,App,Groceries & Shopping
G9KC3P1,2025-03-01 23:52:00,Vegetables from Asan,1351.41,0.0,COMPLETE,8436.19,App,Groceries & Shopping
1UCL19G,2025-01-05 03:00:00,Daraz Online Shopping,1113.86,0.0,COMPLETE,5169.23,App,Groceries & Shopping
IL2MWNQ,2025-05-21 23:22:00,Shopping at Bigmart,1401.85,0.0,COMPLETE,8871.17,App,Groceries & Shopping
0K8WUIV,2025-01-20 17:12:00,Amazon order,1277.06,0.0,COMPLETE,4304.81,App,Groceries & Shopping
V5WG0SD,2025-06-07 05:43:00,Bought rice at Saleways,1381.8,0.0,COMPLETE,3830.41,App,Groceries & Shopping
LD16QSQ,2025-03-20 11:59:00,Vegetables from Asan,1335.25,0.0,COMPLETE,7541.85,App,Groceries & Shopping
VJRLUWH,2025-05-02 11:16:00,Bought sugar from local store,1025.9,0.0,COMPLETE,1016.17,App,Groceries & Shopping
GYH3TUV,2025-04-29 03:56:00,Shopping at Bigmart,467.34,0.0,COMPLETE,4424.18,App,Groceries & Shopping
WN74GSZ,2025-04-01 21:27:00,Bought sugar from local store,1345.97,0.0,COMPLETE,8881.62,App,Groceries & Shopping
BOXOFJX,2025-05-30 00:46:00,Purchased goods at Bhatbhateni,726.05,0.0,COMPLETE,3188.02,App,Groceries & Shopping
2KQIEJP,2025-01-20 10:58:00,Amazon order,148.91,0.0,COMPLETE,1797.25,App,Groceries & Shopping
4PG7WFN,2025-05-30 16:00:00,Bought sugar from local store,918.96,0.0,COMPLETE,8811.97,App,Groceries & Shopping
90TPC1V,2025-03-22 03:57:00,Bought rice at Saleways,257.3,0.0,COMPLETE,7775.75,App,Groceries & Shopping
K1MNQFN,2025-05-25 17:24:00,Amazon order,510.75,0.0,COMPLETE,9595.41,App,Groceries & Shopping
QU4L3BP,2025-01-01 08:01:00,Vegetables from Asan,1155.36,0.0,COMPLETE,7134.72,App,Groceries & Shopping
QHBYUMQ,2025-05-24 10:56:00,Daraz Online Shopping,365.25,0.0,COMPLETE,9114.53,App,Groceries & Shopping
06QQOL7,2025-02-04 09:19:00,Daraz Online Shopping,229.12,0.0,COMPLETE,6062.08,App,Groceries & Shopping
S7QAAS8,2025-04-26 17:45:00,Shopping at Bigmart,546.55,0.0,COMPLETE,6776.57,App,Groceries & Shopping
E801C6U,2025-03-27 02:54:00,Shopping at Bigmart,795.43,0.0,COMPLETE,6439.14,App,Groceries & Shopping
T4EAU0S,2025-01-30 11:58:00,Amazon order,456.17,0.0,COMPLETE,861.17,App,Groceries & Shopping
CVCCD7R,2025-05-27 01:24:00,Bought sugar from local store,847.58,0.0,COMPLETE,3972.58,App,Groceries & Shopping
7B4WI60,2025-06-29 18:46:00,Bought sugar from local store,324.02,0.0,COMPLETE,2687.25,App,Groceries & Shopping
VR49RYM,2025-06-09 09:32:00,Purchased goods at Bhatbhateni,124.68,0.0,COMPLETE,7966.63,App,Groceries & Shopping
KTWMTOD,2025-03-24 11:39:00,Bought sugar from local store,283.93,0.0,COMPLETE,6826.76,App,Groceries & Shopping
5W5M1N8,2025-02-14 03:22:00,Purchased goods at Bhatbhateni,403.39,0.0,COMPLETE,2147.11,App,Groceries & Shopping
2OGC0EO,2025-03-11 01:46:00,Bought sugar from local store,955.86,0.0,COMPLETE,884.56,App,Groceries & Shopping
NI5OVKZ,2025-05-22 10:23:00,Bought rice at Saleways,1183.41,0.0,COMPLETE,9933.71,App,Groceries & Shopping
QZ7U9F5,2025-03-10 00:22:00,Vegetables from Asan,266.4,0.0,COMPLETE,2289.2,App,Groceries & Shopping
3X18TGU,2025-04-29 04:31:00,Bought sugar from local store,1375.86,0.0,COMPLETE,9331.18,App,Groceries & Shopping
Y8WRVNL,2025-02-26 20:45:00,Daraz Online Shopping,1102.2,0.0,COMPLETE,1035.37,App,Groceries & Shopping
JYMCRGT,2025-01-30 23:12:00,Bought sugar from local store,545.72,0.0,COMPLETE,6337.3,App,Groceries & Shopping
N3WXB12,2025-06-19 20:21:00,Shopping at Bigmart,486.64,0.0,COMPLETE,7524.42,App,Groceries & Shopping
ONR8MVE,2025-02-08 10:40:00,Shopping at Bigmart,739.61,0.0,COMPLETE,9645.11,App,Groceries & Shopping
DDKTR2M,2025-01-25 15:30:00,Bought rice at Saleways,953.04,0.0,COMPLETE,8416.2,App,Groceries & Shopping
4QXOOVT,2025-05-06 07:19:00,Shopping at Bigmart,483.39,0.0,COMPLETE,3510.08,App,Groceries & Shopping
7MWPWGU,2025-06-22 18:58:00,Vegetables from Asan,829.79,0.0,COMPLETE,7739.83,App,Groceries & Shopping
RUKOV0Z,2025-05-11 05:13:00,Daraz Online Shopping,431.17,0.0,COMPLETE,8943.75,App,Groceries & Shopping
FZ4RFOT,2025-02-07 03:09:00,Purchased goods at Bhatbhateni,445.55,0.0,COMPLETE,1991.42,App,Groceries & Shopping
ZHRU05O,2025-04-27 18:28:00,Bought rice at Saleways,1291.19,0.0,COMPLETE,7392.5,App,Groceries & Shopping
GD2TXHS,2025-02-26 12:47:00,Bought sugar from local store,436.9,0.0,COMPLETE,8328.82,App,Groceries & Shopping
R8M35YM,2025-03-22 23:20:00,Bought sugar from local store,476.19,0.0,COMPLETE,3487.61,App,Groceries & Shopping
E5ULWES,2025-04-27 03:59:00,Bought rice at Saleways,829.85,0.0,COMPLETE,9870.02,App,Groceries & Shopping
W3YTO57,2025-01-26 07:32:00,Bought rice at Saleways,867.7,0.0,COMPLETE,3202.56,App,Groceries & Shopping
GM9OCL1,2025-02-16 18:46:00,Bought rice at Saleways,285.11,0.0,COMPLETE,2369.88,App,Groceries & Shopping
IER16HG,2025-04-01 18:56:00,Purchased goods at Bhatbhateni,1318.95,0.0,COMPLETE,615.01,App,Groceries & Shopping
0NNAB3E,2025-06-04 13:14:00,Bought sugar from local store,1116.31,0.0,COMPLETE,1681.43,App,Groceries & Shopping
Y0D4Y06,2025-03-23 21:34:00,Daraz Online Shopping,1392.68,0.0,COMPLETE,3196.51,App,Groceries & Shopping
9O9NKGV,2025-06-30 11:53:00,Amazon order,420.32,0.0,COMPLETE,1905.77,App,Groceries & Shopping
38MDOII,2025-02-22 22:59:00,Vegetables from Asan,550.75,0.0,COMPLETE,4062.98,App,Groceries & Shopping
WXYSW08,2025-05-08 04:54:00,Daraz Online Shopping,1304.24,0.0,COMPLETE,1499.22,App,Groceries & Shopping
YWE51H8,2025-02-04 08:43:00,Vegetables from Asan,1334.29,0.0,COMPLETE,7528.81,App,Groceries & Shopping
CJGDWJW,2025-04-29 02:53:00,Bought rice at Saleways,1177.24,0.0,COMPLETE,7820.2,App,Groceries & Shopping
J6LNBB8,2025-06-19 13:36:00,Amazon order,629.4,0.0,COMPLETE,9479.38,App,Groceries & Shopping
31285DJ,2025-01-30 21:35:00,Bought sugar from local store,154.67,0.0,COMPLETE,1464.53,App,Groceries & Shopping
326SEEH,2025-06-29 07:54:00,Bought sugar from local store,620.99,0.0,COMPLETE,9747.55,App,Groceries & Shopping
YSM0SDF,2025-01-09 04:47:00,Purchased goods at Bhatbhateni,928.95,0.0,COMPLETE,4278.42,App,Groceries & Shopping
RHKIVOY,2025-01-27 02:33:00,Purchased goods at Bhatbhateni,1277.31,0.0,COMPLETE,6999.91,App,Groceries & Shopping
TUXPGY6,2025-06-28 03:58:00,Bought rice at Saleways,465.89,0.0,COMPLETE,1863.36,App,Groceries & Shopping
G5QR8WP,2025-04-09 16:22:00,Purchased goods at Bhatbhateni,1358.07,0.0,COMPLETE,8108.02,App,Groceries & Shopping
THDIE64,2025-02-15 01:29:00,Purchased goods at Bhatbhateni,917.95,0.0,COMPLETE,1722.95,App,Groceries & Shopping
61IYOXE,2025-05-09 14:35:00,Shopping at Bigmart,1105.77,0.0,COMPLETE,3308.45,App,Groceries & Shopping
R4VDCLB,2025-04-29 17:08:00,Shopping at Bigmart,385.71,0.0,COMPLETE,5523.48,App,Groceries & Shopping
QKR5RPQ,2025-05-01 02:33:00,Bought rice at Saleways,1420.71,0.0,COMPLETE,5343.5,App,Groceries & Shopping
PZK6WZZ,2025-06-20 20:23:00,Purchased goods at Bhatbhateni,889.67,0.0,COMPLETE,9326.96,App,Groceries & Shopping
RHFQ1GC,2025-04-18 01:44:00,Purchased goods at Bhatbhateni,783.87,0.0,COMPLETE,6965.21,App,Groceries & Shopping
A1Z9H3M,2025-06-05 19:54:00,Daraz Online Shopping,1291.39,0.0,COMPLETE,9042.36,App,Groceries & Shopping
JNKD5AY,2025-02-28 15:34:00,Shopping at Bigmart,1049.16,0.0,COMPLETE,7330.93,App,Groceries & Shopping
LIWYXN7,2025-05-31 01:59:00,Vegetables from Asan,1120.03,0.0,COMPLETE,5785.42,App,Groceries & Shopping
YDK75ON,2025-04-16 03:11:00,Purchased goods at Bhatbhateni,872.42,0.0,COMPLETE,7433.7,App,Groceries & Shopping
DV8TYXV,2025-03-07 02:18:00,Purchased goods at Bhatbhateni,405.79,0.0,COMPLETE,7241.88,App,Groceries & Shopping
RJTXCQO,2025-05-27 15:52:00,Vegetables from Asan,306.06,0.0,COMPLETE,5992.78,App,Groceries & Shopping
2RE5JWP,2025-05-07 02:58:00,Vegetables from Asan,1478.14,0.0,COMPLETE,7827.2,App,Groceries & Shopping
BCOHGAY,2025-02-22 06:37:00,Vegetables from Asan,179.71,0.0,COMPLETE,9596.82,App,Groceries & Shopping
6CLQR9H,2025-01-02 23:23:00,Vegetables from Asan,135.44,0.0,COMPLETE,3003.1,App,Groceries & Shopping
6519XI1,2025-01-05 22:03:00,Amazon order,1346.74,0.0,COMPLETE,9426.88,App,Groceries & Shopping
MN6H11Q,2025-04-09 00:49:00,Daraz Online Shopping,730.78,0.0,COMPLETE,9883.17,App,Groceries & Shopping
TLJ7L03,2025-05-11 17:58:00,Bought rice at Saleways,1471.08,0.0,COMPLETE,3532.89,App,Groceries & Shopping
0H09BMB,2025-04-15 08:15:00,Daraz Online Shopping,735.06,0.0,COMPLETE,6932.32,App,Groceries & Shopping
SMMBNZJ,2025-04-17 15:45:00,Vegetables from Asan,622.74,0.0,COMPLETE,5235.39,App,Groceries & Shopping
H0A7X3G,2025-06-16 17:30:00,Amazon order,151.79,0.0,COMPLETE,3856.11,App,Groceries & Shopping
7SQASZY,2025-01-19 15:52:00,Daraz Online Shopping,573.79,0.0,COMPLETE,2745.88,App,Groceries & Shopping
2J63LDT,2025-04-01 12:47:00,Purchased goods at Bhatbhateni,1317.68,0.0,COMPLETE,8620.72,App,Groceries & Shopping
Z5NJLX5,2025-06-16 17:27:00,Purchased goods at Bhatbhateni,162.19,0.0,COMPLETE,2251.94,App,Groceries & Shopping
Q5IHS0I,2025-01-20 08:59:00,Amazon order,1040.33,0.0,COMPLETE,5439.82,App,Groceries & Shopping
RM5TJRE,2025-02-25 21:34:00,Purchased goods at Bhatbhateni,535.56,0.0,COMPLETE,9986.86,App,Groceries & Shopping
X45G6PZ,2025-05-12 07:56:00,Bought rice at Saleways,442.66,0.0,COMPLETE,7064.51,App,Groceries & Shopping
LJRNU6F,2025-05-10 22:35:00,Purchased goods at Bhatbhateni,420.44,0.0,COMPLETE,1537.19,App,Groceries & Shopping
KHMRYGR,2025-02-21 18:28:00,Bought rice at Saleways,1227.84,0.0,COMPLETE,4616.01,App,Groceries & Shopping
NSR587X,2025-04-06 01:28:00,Daraz Online Shopping,682.68,0.0,COMPLETE,9463.3,App,Groceries & Shopping
BR5ZDAK,2025-05-15 23:23:00,Shopping at Bigmart,413.8,0.0,COMPLETE,9938.25,App,Groceries & Shopping
ERJC7O8,2025-05-21 08:59:00,Bought sugar from local store,470.07,0.0,COMPLETE,1701.29,App,Groceries & Shopping
T8C6H95,2025-05-28 22:25:00,Purchased goods at Bhatbhateni,801.6,0.0,COMPLETE,913.09,App,Groceries & Shopping
DKKHMSQ,2025-06-19 22:30:00,Bought sugar from local store,679.03,0.0,COMPLETE,7804.78,App,Groceries & Shopping
NJFI2QH,2025-04-06 08:30:00,Shopping at Bigmart,338.21,0.0,COMPLETE,3829.1,App,Groceries & Shopping
9F9YLEP,2025-02-16 01:54:00,Shopping at Bigmart,1074.04,0.0,COMPLETE,6475.07,App,Groceries & Shopping
EZBEFUL,2025-03-14 08:11:00,Shopping at Bigmart,447.49,0.0,COMPLETE,1138.71,App,Groceries & Shopping
Y56AZSB,2025-03-15 23:04:00,Bought rice at Saleways,1451.01,0.0,COMPLETE,5407.9,App,Groceries & Shopping
953AT0G,2025-02-03 18:38:00,Bought rice at Saleways,657.75,0.0,COMPLETE,2023.49,App,Groceries & Shopping
C411PY5,2025-04-07 04:27:00,Shopping at Bigmart,384.17,0.0,COMPLETE,8066.88,App,Groceries & Shopping
A1TLA0P,2025-01-27 14:52:00,Bought sugar from local store,754.29,0.0,COMPLETE,9203.52,App,Groceries & Shopping
3ECU9S8,2025-05-20 09:58:00,Bought rice at Saleways,1376.06,0.0,COMPLETE,2734.98,App,Groceries & Shopping
AQLI6QB,2025-02-18 01:12:00,Vegetables from Asan,1166.77,0.0,COMPLETE,5051.28,App,Groceries & Shopping
6E3Q907,2025-03-01 17:32:00,Shopping at Bigmart,552.62,0.0,COMPLETE,5765.83,App,Groceries & Shopping
GMTXYIP,2025-05-27 15:18:00,Daraz Online Shopping,383.13,0.0,COMPLETE,1676.33,App,Groceries & Shopping
G899KZT,2025-03-08 17:03:00,Bought sugar from local store,698.76,0.0,COMPLETE,2337.46,App,Groceries & Shopping
I3BG1T2,2025-01-02 17:43:00,Daraz Online Shopping,667.47,0.0,COMPLETE,9842.08,App,Groceries & Shopping
TJ44QI3,2025-04-21 05:20:00,Amazon order,473.59,0.0,COMPLETE,5604.71,App,Groceries & Shopping
40WPHSB,2025-01-16 10:20:00,Daraz Online Shopping,1169.95,0.0,COMPLETE,6097.18,App,Groceries & Shopping
I1SDKQI,2025-06-16 21:29:00,Shopping at Bigmart,859.61,0.0,COMPLETE,7588.21,App,Groceries & Shopping
U2THSJY,2025-05-06 21:54:00,Bought sugar from local store,426.57,0.0,COMPLETE,9811.24,App,Groceries & Shopping
EBQPHGX,2025-05-12 00:01:00,Bought rice at Saleways,731.62,0.0,COMPLETE,4602.72,App,Groceries & Shopping
CO2WAG5,2025-06-04 14:41:00,Bought sugar from local store,730.74,0.0,COMPLETE,4549.52,App,Groceries & Shopping
G95WV2X,2025-02-12 19:05:00,Daraz Online Shopping,781.89,0.0,COMPLETE,3166.35,App,Groceries & Shopping
IKMF36H,2025-02-11 05:56:00,Daraz Online Shopping,1090.61,0.0,COMPLETE,2918.91,App,Groceries & Shopping
EVUUAF6,2025-01-10 04:47:00,Bought rice at Saleways,671.3,0.0,COMPLETE,1255.1,App,Groceries & Shopping
5ICUE31,2025-06-21 10:02:00,Bought rice at Saleways,1306.77,0.0,COMPLETE,1059.16,App,Groceries & Shopping
15A7SWP,2025-01-23 01:14:00,Bought rice at Saleways,641.34,0.0,COMPLETE,8975.32,App,Groceries & Shopping
QWR0721,2025-03-22 01:23:00,Bought sugar from local store,953.47,0.0,COMPLETE,7559.77,App,Groceries & Shopping
G3GY7R0,2025-02-08 15:12:00,Daraz Online Shopping,1361.62,0.0,COMPLETE,9367.79,App,Groceries & Shopping
9DDUIQB,2025-03-03 00:40:00,Bought rice at Saleways,577.93,0.0,COMPLETE,6586.2,App,Groceries & Shopping
3LRV2UA,2025-04-10 04:21:00,Purchased goods at Bhatbhateni,859.98,0.0,COMPLETE,4919.35,App,Groceries & Shopping
W7LE1MF,2025-04-29 11:55:00,Bought rice at Saleways,786.95,0.0,COMPLETE,7543.15,App,Groceries & Shopping
4I8ZHKW,2025-04-18 09:21:00,Shopping at Bigmart,1180.29,0.0,COMPLETE,9354.38,App,Groceries & Shopping
8DW8TEI,2025-03-06 13:23:00,Purchased goods at Bhatbhateni,704.91,0.0,COMPLETE,1638.04,App,Groceries & Shopping
V4X4LF3,2025-03-31 00:43:00,Amazon order,1122.31,0.0,COMPLETE,8768.04,App,Groceries & Shopping
IY127CP,2025-05-07 15:53:00,Shopping at Bigmart,1250.88,0.0,COMPLETE,3018.65,App,Groceries & Shopping
LM772W4,2025-04-08 11:55:00,Bought sugar from local store,856.36,0.0,COMPLETE,2145.52,App,Groceries & Shopping
8UBQU7K,2025-02-21 13:47:00,Purchased goods at Bhatbhateni,883.89,0.0,COMPLETE,6157.43,App,Groceries & Shopping
8ZMYG6Z,2025-02-05 19:34:00,Purchased goods at Bhatbhateni,1249.21,0.0,COMPLETE,6066.25,App,Groceries & Shopping
DRQ4BVV,2025-02-09 02:05:00,Purchased goods at Bhatbhateni,201.27,0.0,COMPLETE,4713.13,App,Groceries & Shopping
SD3CF9D,2025-05-02 04:06:00,Vegetables from Asan,1265.25,0.0,COMPLETE,1357.41,App,Groceries & Shopping
FFPP5NR,2025-05-23 18:43:00,Amazon order,1469.54,0.0,COMPLETE,2837.85,App,Groceries & Shopping
2Q0SFT2,2025-02-10 13:45:00,Vegetables from Asan,735.76,0.0,COMPLETE,9983.73,App,Groceries & Shopping
KX85CQE,2025-06-03 00:55:00,Shopping at Bigmart,1045.85,0.0,COMPLETE,9652.41,App,Groceries & Shopping
